domain;rule_id;rule_type;rule_status;rule_priority;family_code;family_kind;family_id;family_score;retained;question_type;reasoning_trap;predicted_difficulty;priority;candidate_family_status;twin_group_id;twin_type;concept_tested;redundancy_group_id;family_rationale
MIFID;MIFID-R-006;DEFINITION;draft;CRITICAL;F5;TRUE_PREMISE_ADVERSARIAL;MIFID-R-006-F5;2;True;true_premise_adversarial;NONE;5;HIGH;blocked;TG-MIFID-R-006;FALSE_TRUE;Article 2 et article 54 du règlement délégué (UE) 2017/565 modifié = Préférences en matière de durabilité;RG-MIFID-ARTICLE-2-ET-ARTICLE-54-DEFINITION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
MIFID;MIFID-R-006;DEFINITION;draft;CRITICAL;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;5;HIGH;not_retained;;;Article 2 et article 54 du règlement délégué (UE) 2017/565 modifié = Préférences en matière de durabilité;RG-MIFID-ARTICLE-2-ET-ARTICLE-54-DEFINITION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
MIFID;MIFID-R-006;DEFINITION;draft;CRITICAL;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;4;CRITICAL;not_retained;;;Article 2 et article 54 du règlement délégué (UE) 2017/565 modifié = Préférences en matière de durabilité;RG-MIFID-ARTICLE-2-ET-ARTICLE-54-DEFINITION;règle sans branche : une réponse conditionnelle serait un artifice
MIFID;MIFID-R-006;DEFINITION;draft;CRITICAL;F8;TEMPORAL;MIFID-R-006-F8;2;True;fact;TEMPORAL_CONFUSION;5;HIGH;blocked;;;Article 2 et article 54 du règlement délégué (UE) 2017/565 modifié = Préférences en matière de durabilité;RG-MIFID-ARTICLE-2-ET-ARTICLE-54-DEFINITION;règle marquée sensible au temps : l'entrée en vigueur et le régime applicable à une date donnée se testent
MIFID;MIFID-R-006;DEFINITION;draft;CRITICAL;F9;CROSS_REGULATORY;MIFID-R-006-F9;3;True;qualification;CROSS_REGULATORY_CONFLATION;5;CRITICAL;blocked;;;Article 2 et article 54 du règlement délégué (UE) 2017/565 modifié = Préférences en matière de durabilité;RG-MIFID-ARTICLE-2-ET-ARTICLE-54-DEFINITION;confusion inter-réglementaire documentée et régime(s) voisin(s) identifié(s) : SFDR
MIFID;MIFID-R-006;DEFINITION;draft;CRITICAL;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;5;CRITICAL;not_retained;;;Article 2 et article 54 du règlement délégué (UE) 2017/565 modifié = Préférences en matière de durabilité;RG-MIFID-ARTICLE-2-ET-ARTICLE-54-DEFINITION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
MIFID;MIFID-R-006;DEFINITION;draft;CRITICAL;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;5;CRITICAL;not_retained;;;Article 2 et article 54 du règlement délégué (UE) 2017/565 modifié = Préférences en matière de durabilité;RG-MIFID-ARTICLE-2-ET-ARTICLE-54-DEFINITION;aucune affirmation négative documentée : il n'y a rien à nier
MIFID;MIFID-R-006;DEFINITION;draft;CRITICAL;F12;MISSING_INFORMATION;;1;False;calibrated_abstention;MISSING_INFORMATION;5;HIGH;not_retained;;;Article 2 et article 54 du règlement délégué (UE) 2017/565 modifié = Préférences en matière de durabilité;RG-MIFID-ARTICLE-2-ET-ARTICLE-54-DEFINITION;la donnée manquante serait difficile à nommer précisément : la demande d'information resterait vague
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F1;FACT_RECALL;;1;False;fact;NONE;2;HIGH;not_retained;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;règle de type PROCEDURE : la restitution porterait sur un dispositif diffus, difficile à noter exactement
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F2;QUALIFICATION;MIFID-R-007-F2;2;True;qualification;NONE;4;CRITICAL;blocked;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;la règle se projette sur un cas, avec une réponse tranchable
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F3;CALCULATION;;0;False;calculation;NONE;3;CRITICAL;not_retained;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;aucune computation réelle : un calcul serait fabriqué pour la question
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F4;FALSE_PREMISE;MIFID-R-007-F4;3;True;false_premise;EXCEPTION_OMISSION;4;CRITICAL;blocked;TG-MIFID-R-007;EXCEPTION_TWIN;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;1 affirmation(s) fausse(s) déjà identifiée(s) sur cette règle : la prémisse est prête à être réfutée, sous réserve de vérifier l'absence
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F5;TRUE_PREMISE_ADVERSARIAL;MIFID-R-007-F5;3;True;true_premise_adversarial;NONE;4;HIGH;blocked;TG-MIFID-R-007;EXCEPTION_TWIN;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;HIGH;not_retained;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F7;CONDITIONAL_ANSWER;MIFID-R-007-F7;2;True;qualification;NONE;3;CRITICAL;blocked;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;l'énoncé se branche selon les faits : la bonne réponse dit « si A alors X, si B alors Y »
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F8;TEMPORAL;MIFID-R-007-F8;2;True;fact;TEMPORAL_CONFUSION;4;HIGH;blocked;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;règle marquée sensible au temps : l'entrée en vigueur et le régime applicable à une date donnée se testent
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;CRITICAL;not_retained;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;aucun régime voisin : la confusion ne serait pas plausible
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;CRITICAL;not_retained;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F11;NEGATIVE_ASSERTION;MIFID-R-007-F11;2;True;false_premise;NEGATIVE_ASSERTION;4;CRITICAL;blocked;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;1 affirmation(s) négative(s) identifiée(s), aucune encore vérifiée absente : la famille est prête mais pas sourçable
MIFID;MIFID-R-007;PROCEDURE;draft;CRITICAL;F12;MISSING_INFORMATION;MIFID-R-007-F12;3;True;calibrated_abstention;MISSING_INFORMATION;4;HIGH;blocked;;;Article 54 = Adaptation des préférences de durabilité;RG-MIFID-ARTICLE-54-PROCEDURE;règle de type PROCEDURE : on peut nommer exactement la donnée qui manque pour conclure
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F1;FACT_RECALL;;1;False;fact;NONE;2;MEDIUM;not_retained;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;règle de type RECORD_KEEPING : la restitution porterait sur un dispositif diffus, difficile à noter exactement
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F2;QUALIFICATION;MIFID-R-008-F2;2;True;qualification;NONE;4;HIGH;blocked;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;la règle se projette sur un cas, avec une réponse tranchable
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F3;CALCULATION;;0;False;calculation;NONE;3;HIGH;not_retained;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;aucune computation réelle : un calcul serait fabriqué pour la question
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F4;FALSE_PREMISE;MIFID-R-008-F4;3;True;false_premise;FALSE_THRESHOLD;4;HIGH;blocked;TG-MIFID-R-008;FALSE_TRUE;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;la règle porte un piège d'invention (seuil ou article) : la fausse prémisse s'écrit directement dessus
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;MIFID-R-008-F5;3;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-MIFID-R-008;FALSE_TRUE;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;HIGH;not_retained;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;règle sans branche : une réponse conditionnelle serait un artifice
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F8;TEMPORAL;MIFID-R-008-F8;2;True;fact;TEMPORAL_CONFUSION;4;MEDIUM;blocked;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;piège de confusion temporelle documenté sur cette règle
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F9;CROSS_REGULATORY;MIFID-R-008-F9;3;True;qualification;CROSS_REGULATORY_CONFLATION;5;HIGH;blocked;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;confusion inter-réglementaire documentée et régime(s) voisin(s) identifié(s) : LCBFT
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;HIGH;not_retained;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;HIGH;not_retained;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;aucune affirmation négative documentée : il n'y a rien à nier
MIFID;MIFID-R-008;RECORD_KEEPING;draft;HIGH;F12;MISSING_INFORMATION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Article 16 = Conservation des enregistrements;RG-MIFID-ARTICLE-16-RECORD_KEEPING;la donnée manquante serait difficile à nommer précisément : la demande d'information resterait vague
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F1;FACT_RECALL;MIFID-R-009-F1;2;True;fact;NONE;2;MEDIUM;blocked;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;l'obligation elle-même se restitue : qui doit quoi, envers qui
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F2;QUALIFICATION;MIFID-R-009-F2;3;True;qualification;NONE;4;HIGH;blocked;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F3;CALCULATION;;0;False;calculation;NONE;3;HIGH;not_retained;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;aucune computation réelle : un calcul serait fabriqué pour la question
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F4;FALSE_PREMISE;MIFID-R-009-F4;2;True;false_premise;DEFINITION_DRIFT;4;HIGH;blocked;TG-MIFID-R-009;FALSE_TRUE;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;2 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;MIFID-R-009-F5;2;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-MIFID-R-009;FALSE_TRUE;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;HIGH;not_retained;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;règle sans branche : une réponse conditionnelle serait un artifice
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;MEDIUM;not_retained;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;HIGH;not_retained;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;aucun régime voisin : la confusion ne serait pas plausible
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;HIGH;not_retained;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;HIGH;not_retained;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;aucune affirmation négative documentée : il n'y a rien à nier
MIFID;MIFID-R-009;OBLIGATION;draft;HIGH;F12;MISSING_INFORMATION;MIFID-R-009-F12;2;True;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;blocked;;;Article 27 = Meilleure exécution;RG-MIFID-ARTICLE-27-OBLIGATION;l'obligation dépend de faits identifiables : le modèle doit dire lesquels lui manquent
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F1;FACT_RECALL;;1;False;fact;NONE;2;LOW;not_retained;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;règle de type GOVERNANCE : la restitution porterait sur un dispositif diffus, difficile à noter exactement
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F2;QUALIFICATION;MIFID-R-010-F2;2;True;qualification;NONE;4;MEDIUM;blocked;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;la règle se projette sur un cas, avec une réponse tranchable
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F3;CALCULATION;;0;False;calculation;NONE;3;MEDIUM;not_retained;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;aucune computation réelle : un calcul serait fabriqué pour la question
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F4;FALSE_PREMISE;MIFID-R-010-F4;2;True;false_premise;SCOPE_CONFUSION;4;MEDIUM;blocked;TG-MIFID-R-010;SCOPE_TWIN;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;1 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F5;TRUE_PREMISE_ADVERSARIAL;MIFID-R-010-F5;2;True;true_premise_adversarial;NONE;4;LOW;blocked;TG-MIFID-R-010;SCOPE_TWIN;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;LOW;not_retained;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;MEDIUM;not_retained;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;règle sans branche : une réponse conditionnelle serait un artifice
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;LOW;not_retained;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F9;CROSS_REGULATORY;MIFID-R-010-F9;2;True;qualification;CROSS_REGULATORY_CONFLATION;5;MEDIUM;blocked;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;régime(s) voisin(s) plausible(s) : DORA — la confusion est juridiquement crédible
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;MEDIUM;not_retained;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;MEDIUM;not_retained;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;aucune affirmation négative documentée : il n'y a rien à nier
MIFID;MIFID-R-010;GOVERNANCE;draft;MEDIUM;F12;MISSING_INFORMATION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;LOW;not_retained;;;Article 9 = Responsabilité de l'organe de direction;RG-MIFID-ARTICLE-9-GOVERNANCE;la donnée manquante serait difficile à nommer précisément : la demande d'information resterait vague
MIFID;MIFID-R-011;PROCEDURE;draft;HIGH;F1;FACT_RECALL;;1;False;fact;NONE;2;MEDIUM;not_retained;;;Article 54 = Modalités de l'évaluation de l'adéquation au niveau 2;RG-MIFID-ARTICLE-54-PROCEDURE;règle de type PROCEDURE : la restitution porterait sur un dispositif diffus, difficile à noter exactement
MIFID;MIFID-R-011;PROCEDURE;draft;HIGH;F2;QUALIFICATION;MIFID-R-011-F2;2;True;qualification;NONE;4;HIGH;blocked;;;Article 54 = Modalités de l'évaluation de l'adéquation au niveau 2;RG-MIFID-ARTICLE-54-PROCEDURE;la règle se projette sur un cas, avec une réponse tranchable
MIFID;MIFID-R-011;PROCEDURE;draft;HIGH;F3;CALCULATION;;0;False;calculation;NONE;3;HIGH;not_retained;;;Article 54 = Modalités de l'évaluation de l'adéquation au niveau 2;RG-MIFID-ARTICLE-54-PROCEDURE;aucune computation réelle : un calcul serait fabriqué pour la question
MIFID;MIFID-R-011;PROCEDURE;draft;HIGH;F4;FALSE_PREMISE;MIFID-R-011-F4;3;True;false_premise;FALSE_ARTICLE;4;HIGH;blocked;TG-MIFID-R-011;FALSE_TRUE;Article 54 = Modalités de l'évaluation de l'adéquation au niveau 2;RG-MIFID-ARTICLE-54-PROCEDURE;la règle porte un piège d'invention (seuil ou article) : la fausse prémisse s'écrit directement dessus
MIFID;MIFID-R-011;PROCEDURE;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;MIFID-R-011-F5;3;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-MIFID-R-011;FALSE_TRUE;Article 54 = Modalités de l'évaluation de l'adéquation au niveau 2;RG-MIFID-ARTICLE-54-PROCEDURE;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
MIFID;MIFID-R-011;PROCEDURE;draft;HIGH;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Article 54 = Modalités de l'évaluation de l'adéquation au niveau 2;RG-MIFID-ARTICLE-54-PROCEDURE;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
